date,symbol,open,high,low,close,volume
2025-12-31,QQQ,371.06,377.09,369.57,375.59,7346868
2025-12-31,IWM,389.64,391.79,388.08,390.23,10723953
2025-12-31,EFA,239.5,241.29,238.54,240.33,13174412
2025-12-31,EEM,485.76,487.7,479.46,481.39,18354934
2025-12-31,TLT,73.83,74.13,73.08,73.37,5999913
2025-12-31,GLD,405.28,406.97,403.66,405.35,17551348
2025-12-31,DBC,201.22,206.63,200.42,205.81,13550713
2026-01-01,SPY,354.29,357.66,352.87,356.23,16550259
2026-01-01,QQQ,375.59,377.09,370.96,372.45,3742720
2026-01-01,IWM,390.23,394.57,388.67,393.0,12573650
2026-01-01,EFA,240.33,243.59,239.37,242.62,10413631
2026-01-01,EEM,481.39,483.32,478.58,480.5,2126726
2026-01-01,TLT,73.37,73.66,73.06,73.36,7866705
2026-01-01,GLD,405.35,414.23,403.73,412.58,17318041
2026-01-01,DBC,205.81,206.63,204.83,205.65,8166659
2026-01-02,SPY,356.23,357.66,354.47,355.9,15292509
2026-01-02,QQQ,372.45,381.39,370.96,379.87,4258395
2026-01-02,IWM,393.0,400.31,391.43,398.71,5392403
2026-01-02,EFA,242.62,243.59,240.4,241.36,9522675
2026-01-02,EEM,480.5,485.43,478.58,483.5,7064473
2026-01-02,TLT,73.36,73.65,72.27,72.56,13690354
2026-01-02,GLD,412.58,415.15,410.93,413.49,19702577
2026-01-02,DBC,205.65,206.89,204.83,206.06,13402835
2026-01-05,SPY,355.9,359.63,354.47,358.2,3153719
2026-01-05,QQQ,379.87,381.39,374.82,376.32,14334419
2026-01-05,IWM,398.71,405.33,397.12,403.72,4018460
2026-01-05,EFA,241.36,242.33,238.79,239.75,9629988
2026-01-05,EEM,483.5,485.43,480.11,482.04,4012625
2026-01-05,TLT,72.56,73.57,72.27,73.28,17995353
2026-01-05,GLD,413.49,415.15,408.57,410.21,6359596
2026-01-05,DBC,206.06,208.35,205.24,207.52,13445711
2026-01-06,SPY,358.2,368.82,356.76,367.35,8439751
2026-01-06,QQQ,376.32,377.83,371.93,373.42,6775522
2026-01-06,IWM,403.72,408.19,402.1,406.56,12811526
2026-01-06,EFA,239.75,241.03,238.79,240.07,2988998
2026-01-06,EEM,482.04,494.09,480.11,492.12,2578476
2026-01-06,TLT,73.28,73.57,71.69,71.98,9653796
2026-01-06,GLD,410.21,413.04,408.57,411.4,17221051
2026-01-06,DBC,207.52,208.35,203.7,204.52,2871257
2026-01-07,SPY,367.35,371.02,365.88,369.54,1193861
2026-01-07,QQQ,373.42,377.09,371.93,375.59,7675710
2026-01-07,IWM,406.56,408.19,403.9,405.53,15806904
2026-01-07,EFA,240.07,241.03,237.47,238.43,4537306
2026-01-07,EEM,492.12,494.09,485.11,487.05,14087842
2026-01-07,TLT,71.98,72.46,71.69,72.17,5165566
2026-01-07,GLD,411.4,413.04,407.09,408.72,15810417
2026-01-07,DBC,204.52,206.81,203.7,205.99,9001304
2026-01-08,SPY,369.54,373.49,368.07,372.0,1423257
2026-01-08,QQQ,375.59,377.09,365.24,366.71,16700058
2026-01-08,IWM,405.53,407.15,403.7,405.32,2208381
2026-01-08,EFA,238.43,239.38,236.07,237.02,6266575
2026-01-08,EEM,487.05,492.77,485.11,490.81,13519005
2026-01-08,TLT,72.17,72.46,71.57,71.86,5689660
2026-01-08,GLD,408.72,411.88,407.09,410.24,13921111
2026-01-08,DBC,205.99,206.81,200.33,201.14,1729343
2026-01-09,SPY,372.0,373.49,368.23,369.71,12401093
2026-01-09,QQQ,366.71,368.17,361.88,363.33,11823504
2026-01-09,IWM,405.32,408.96,403.7,407.34,13281998
2026-01-09,EFA,237.02,237.97,233.91,234.85,5790495
2026-01-09,EEM,490.81,492.77,484.61,486.56,7047839
2026-01-09,TLT,71.86,73.68,71.57,73.38,16145721
2026-01-09,GLD,410.24,411.88,406.54,408.17,6012763
2026-01-09,DBC,201.14,201.94,200.06,200.86,9938792
2026-01-12,SPY,369.71,371.19,366.27,367.74,1852955
2026-01-12,QQQ,363.33,366.28,361.88,364.82,10096845
2026-01-12,IWM,407.34,408.96,403.35,404.97,6630361
2026-01-12,EFA,234.85,235.79,233.11,234.04,9746705
2026-01-12,EEM,486.56,488.5,480.03,481.96,17187876
2026-01-12,TLT,73.38,73.74,73.09,73.45,4830848
2026-01-12,GLD,408.17,412.21,406.54,410.56,8085305
2026-01-12,DBC,200.86,203.7,200.06,202.89,19788552
2026-01-13,SPY,367.74,369.22,363.85,365.31,9650102
2026-01-13,QQQ,364.82,366.71,363.36,365.25,7765305
2026-01-13,IWM,404.97,410.5,403.35,408.87,9775248
2026-01-13,EFA,234.04,234.98,232.65,233.58,9008604
2026-01-13,EEM,481.96,486.34,480.03,484.4,10711613
2026-01-13,TLT,73.45,73.74,72.95,73.24,14946429
2026-01-13,GLD,410.56,413.09,408.92,411.45,10849045
2026-01-13,DBC,202.89,203.7,201.75,202.56,5843621
2026-01-14,SPY,365.31,367.36,363.85,365.9,18038686
2026-01-14,QQQ,365.25,366.71,363.63,365.09,12438905
2026-01-14,IWM,408.87,410.5,403.75,405.37,18669316
2026-01-14,EFA,233.58,234.51,232.43,233.37,10609803
2026-01-14,EEM,484.4,488.89,482.46,486.95,14721767
2026-01-14,TLT,73.24,74.61,72.95,74.32,8323755
2026-01-14,GLD,411.45,413.09,409.29,410.93,7044155
2026-01-14,DBC,202.56,204.7,201.75,203.88,18503761
2026-01-15,SPY,365.9,368.02,364.43,366.56,7600543
2026-01-15,QQQ,365.09,366.55,357.1,358.54,3659749
2026-01-15,IWM,405.37,410.75,403.75,409.11,17625561
2026-01-15,EFA,233.37,234.3,228.65,229.57,10190171
2026-01-15,EEM,486.95,490.49,485.0,488.53,7448487
2026-01-15,TLT,74.32,75.16,74.02,74.86,11336253
2026-01-15,GLD,410.93,412.85,409.29,411.21,18433607
2026-01-15,DBC,203.88,205.49,203.06,204.67,14694334
2026-01-16,SPY,366.56,371.77,365.09,370.29,18396603
2026-01-16,QQQ,358.54,359.97,349.46,350.87,12664908
2026-01-16,IWM,409.11,410.75,404.33,405.95,17542909
2026-01-16,EFA,229.57,233.77,228.65,232.84,4030971
2026-01-16,EEM,488.53,503.09,486.58,501.08,16992523
2026-01-16,TLT,74.86,75.41,74.56,75.1,5472199
2026-01-16,GLD,411.21,414.75,409.56,413.1,7242874
2026-01-16,DBC,204.67,205.49,202.81,203.62,19895426
2026-01-19,SPY,370.29,373.26,368.81,371.78,6485749
2026-01-19,QQQ,350.87,352.27,346.08,347.47,13454241
2026-01-19,IWM,405.95,407.58,398.54,400.14,12950641
2026-01-19,EFA,232.84,233.77,230.04,230.96,18442365
2026-01-19,EEM,501.08,517.25,499.08,515.19,3393833
2026-01-19,TLT,75.1,75.41,73.64,73.93,5052434
2026-01-19,GLD,413.1,414.75,409.6,411.25,11770260
2026-01-19,DBC,203.62,205.7,202.81,204.88,13797295
2026-01-20,SPY,371.78,373.26,364.55,366.01,10782514
2026-01-20,QQQ,347.47,348.86,342.14,343.51,4613428
2026-01-20,IWM,400.14,405.87,398.54,404.25,18223962
2026-01-20,EFA,230.96,231.88,229.3,230.23,1860397
2026-01-20,EEM,515.19,517.25,506.29,508.32,1694167
2026-01-20,TLT,73.93,74.23,73.4,73.69,9171772
2026-01-20,GLD,411.25,415.36,409.6,413.71,7120121
2026-01-20,DBC,204.88,205.7,203.85,204.67,6633132
2026-01-21,SPY,366.01,369.38,364.55,367.91,2009101
2026-01-21,QQQ,343.51,346.64,342.14,345.26,1652672
2026-01-21,IWM,404.25,410.58,402.64,408.94,7545964
2026-01-21,EFA,230.23,232.87,229.3,231.94,9771776
2026-01-21,EEM,508.32,518.47,506.29,516.4,16567246
2026-01-21,TLT,73.69,74.16,73.4,73.87,18545990
2026-01-21,GLD,413.71,415.53,412.05,413.87,12767531
2026-01-21,DBC,204.67,207.76,203.85,206.93,4150971
2026-01-22,SPY,367.91,369.38,366.29,367.76,5128844
2026-01-22,QQQ,345.26,346.64,342.65,344.03,16597621
2026-01-22,IWM,408.94,410.58,403.48,405.1,10382585
2026-01-22,EFA,231.94,232.9,231.01,231.97,4692329
2026-01-22,EEM,516.4,523.07,514.34,520.98,5595434
2026-01-22,TLT,73.87,74.95,73.57,74.65,19173002
2026-01-22,GLD,413.87,415.53,405.97,407.6,5939901
2026-01-22,DBC,206.93,207.76,204.02,204.84,16503983
2026-01-23,SPY,367.76,369.23,366.29,367.76,1621052
2026-01-23,QQQ,344.03,345.41,340.25,341.62,14044109
2026-01-23,IWM,405.1,406.72,402.14,403.75,18636727
2026-01-23,EFA,231.97,232.9,228.44,229.36,2214914
2026-01-23,EEM,520.98,523.07,508.09,510.13,13188805
2026-01-23,TLT,74.65,76.57,74.35,76.26,12359804
2026-01-23,GLD,407.6,409.23,400.23,401.83,15615702
2026-01-23,DBC,204.84,208.0,204.02,207.17,19938945
2026-01-26,SPY,367.76,371.55,366.29,370.07,14441638
2026-01-26,QQQ,341.62,342.99,332.18,333.51,19826744
2026-01-26,IWM,403.75,409.6,402.14,407.97,12858802
2026-01-26,EFA,229.36,231.01,228.44,230.09,9364597
2026-01-26,EEM,510.13,518.35,508.09,516.29,1387704
2026-01-26,TLT,76.26,76.57,74.79,75.09,13228307
2026-01-26,GLD,401.83,405.13,400.23,403.52,11883388
2026-01-26,DBC,207.17,208.92,206.34,208.08,15530429
2026-01-27,SPY,370.07,372.99,368.59,371.51,8565801
2026-01-27,QQQ,333.51,340.28,332.18,338.92,5677712
2026-01-27,IWM,407.97,409.6,403.53,405.15,16224696
2026-01-27,EFA,230.09,231.92,229.17,230.99,2569067
2026-01-27,EEM,516.29,523.08,514.22,520.99,2351129
2026-01-27,TLT,75.09,75.39,72.72,73.01,2153388
2026-01-27,GLD,403.52,408.39,401.9,406.76,10174892
2026-01-27,DBC,208.08,208.92,205.23,206.06,19195039
2026-01-28,SPY,371.51,373.33,370.02,371.84,4372361
2026-01-28,QQQ,338.92,340.28,336.53,337.88,9408107
2026-01-28,IWM,405.15,407.45,403.53,405.83,8940734
2026-01-28,EFA,230.99,232.08,230.07,231.16,2322678
2026-01-28,EEM,520.99,523.08,517.97,520.05,6602860
2026-01-28,TLT,73.01,74.21,72.72,73.92,5039324
2026-01-28,GLD,406.76,416.98,405.14,415.32,18239558
2026-01-28,DBC,206.06,208.87,205.23,208.04,10006396
2026-01-29,SPY,371.84,376.96,370.35,375.46,5979723
2026-01-29,QQQ,337.88,341.82,336.53,340.46,15763183
2026-01-29,IWM,405.83,409.04,404.21,407.41,10851563
2026-01-29,EFA,231.16,232.77,230.23,231.85,14641354
2026-01-29,EEM,520.05,522.13,514.04,516.11,3947663
2026-01-29,TLT,73.92,74.21,73.23,73.53,19331276
2026-01-29,GLD,415.32,416.98,412.58,414.24,8436200
2026-01-29,DBC,208.04,211.16,207.21,210.32,13973869
2026-01-30,SPY,375.46,378.49,373.96,376.99,16464681
2026-01-30,QQQ,340.46,347.7,339.1,346.32,19388826
2026-01-30,IWM,407.41,409.04,404.73,406.35,11418803
2026-01-30,EFA,231.85,234.9,230.92,233.97,2038923
2026-01-30,EEM,516.11,518.61,514.04,516.55,18194951
2026-01-30,TLT,73.53,74.6,73.23,74.3,19317887
2026-01-30,GLD,414.24,415.9,408.82,410.46,1398564
2026-01-30,DBC,210.32,213.09,209.48,212.24,12833067
2026-02-02,SPY,376.99,382.62,375.48,381.09,11870042
2026-02-02,QQQ,346.32,356.12,344.93,354.7,19678181
2026-02-02,IWM,406.35,407.98,403.73,405.35,8252489
2026-02-02,EFA,233.97,236.29,233.03,235.34,10915477
2026-02-02,EEM,516.55,520.01,514.48,517.94,19492804
2026-02-02,TLT,74.3,74.7,74.01,74.4,3241396
2026-02-02,GLD,410.46,412.1,406.03,407.66,3080940
2026-02-02,DBC,212.24,213.09,210.3,211.15,18347493
2026-02-03,SPY,381.09,382.62,377.04,378.55,4665628
2026-02-03,QQQ,354.7,358.92,353.28,357.49,18479483
2026-02-03,IWM,405.35,408.61,403.73,406.98,6184884
2026-02-03,EFA,235.34,241.43,234.4,240.47,14983869
2026-02-03,EEM,517.94,520.01,513.26,515.32,7794522
2026-02-03,TLT,74.4,75.58,74.1,75.28,10286104
2026-02-03,GLD,407.66,411.09,406.03,409.45,16946355
2026-02-03,DBC,211.15,211.99,208.16,209.0,10015493
2026-02-04,SPY,378.55,381.19,377.04,379.67,5270561
2026-02-04,QQQ,357.49,358.92,349.8,351.21,14859114
2026-02-04,IWM,406.98,409.1,405.35,407.47,19453137
2026-02-04,EFA,240.47,241.43,239.29,240.26,4940893
2026-02-04,EEM,515.32,517.39,498.71,500.71,6020853
2026-02-04,TLT,75.28,75.64,74.98,75.33,15022737
2026-02-04,GLD,409.45,412.72,407.81,411.08,4725416
2026-02-04,DBC,209.0,209.83,206.91,207.75,13735998
2026-02-05,SPY,379.67,384.14,378.15,382.61,10665791
2026-02-05,QQQ,351.21,352.61,344.84,346.22,12831920
2026-02-05,IWM,407.47,409.1,405.18,406.8,19634509
2026-02-05,EFA,240.26,243.17,239.29,242.21,13901709
2026-02-05,EEM,500.71,502.71,498.54,500.54,17762110
2026-02-05,TLT,75.33,75.64,74.94,75.25,13773302
2026-02-05,GLD,411.08,412.72,407.11,408.74,11201645
2026-02-05,DBC,207.75,209.11,206.91,208.28,5865077
2026-02-06,SPY,382.61,384.14,378.31,379.83,8782523
2026-02-06,QQQ,346.22,349.08,344.84,347.69,3950432
2026-02-06,IWM,406.8,410.06,405.18,408.42,9142079
2026-02-06,EFA,242.21,243.17,239.48,240.44,11932669
2026-02-06,EEM,500.54,504.49,498.54,502.48,1358773
2026-02-06,TLT,75.25,76.69,74.94,76.38,1858162
2026-02-06,GLD,408.74,414.83,407.11,413.17,17687872
2026-02-06,DBC,208.28,209.98,207.45,209.14,11060253
2026-02-09,SPY,379.83,386.21,378.31,384.67,19069048
2026-02-09,QQQ,347.69,349.08,342.97,344.35,15668647
2026-02-09,IWM,408.42,410.06,402.89,404.51,15430294
2026-02-09,EFA,240.44,241.4,239.14,240.1,14070041
2026-02-09,EEM,502.48,504.49,499.09,501.1,12781188
2026-02-09,TLT,76.38,76.77,76.07,76.47,16202338
2026-02-09,GLD,413.17,420.04,411.52,418.36,18624406
2026-02-09,DBC,209.14,209.98,207.41,208.24,8693083
2026-02-10,SPY,384.67,388.79,383.13,387.24,14451759
2026-02-10,QQQ,344.35,347.92,342.97,346.53,19835400
2026-02-10,IWM,404.51,408.21,402.89,406.58,7315420
2026-02-10,EFA,240.1,241.06,238.54,239.5,15133976
2026-02-10,EEM,501.1,503.1,493.25,495.23,12518554
2026-02-10,TLT,76.47,76.89,76.16,76.58,18788506
2026-02-10,GLD,418.36,420.04,416.53,418.2,13170759
2026-02-10,DBC,208.24,209.07,206.6,207.43,11672918
2026-02-11,SPY,387.24,388.79,384.89,386.44,11423013
2026-02-11,QQQ,346.53,349.04,345.15,347.65,18199787
2026-02-11,IWM,406.58,410.78,404.95,409.14,10895891
2026-02-11,EFA,239.5,243.14,238.54,242.17,12521085
2026-02-11,EEM,495.23,504.9,493.25,502.88,15122628
2026-02-11,TLT,76.58,76.89,73.28,73.58,6247901
2026-02-11,GLD,418.2,419.87,409.64,411.29,7972416
2026-02-11,DBC,207.43,208.26,206.12,206.95,17941209
2026-02-12,SPY,386.44,390.64,384.89,389.08,3018967
2026-02-12,QQQ,347.65,349.04,343.66,345.04,19956629
2026-02-12,IWM,409.14,410.78,405.18,406.8,2419811
2026-02-12,EFA,242.17,243.14,239.95,240.92,14804884
2026-02-12,EEM,502.88,505.56,500.87,503.54,19553331
2026-02-12,TLT,73.58,73.89,73.28,73.6,1131300
2026-02-12,GLD,411.29,416.06,409.64,414.4,4305017
2026-02-12,DBC,206.95,207.78,205.2,206.02,1518116
2026-02-13,SPY,389.08,390.64,386.52,388.07,17705453
2026-02-13,QQQ,345.04,346.42,341.35,342.72,19563981
2026-02-13,IWM,406.8,408.43,399.08,400.68,18833799
2026-02-13,EFA,240.92,241.88,238.16,239.12,18258249
2026-02-13,EEM,503.54,513.38,501.53,511.33,14794242
2026-02-13,TLT,73.6,73.89,73.29,73.59,5076908
2026-02-13,GLD,414.4,418.7,412.74,417.03,18095583
2026-02-13,DBC,206.02,208.88,205.2,208.05,4578450
2026-02-16,SPY,388.07,390.94,386.52,389.38,18532027
2026-02-16,QQQ,342.72,344.32,341.35,342.95,17455988
2026-02-16,IWM,400.68,404.65,399.08,403.04,3084241
2026-02-16,EFA,239.12,240.07,235.54,236.49,1419136
2026-02-16,EEM,511.33,513.38,506.48,508.51,5829393
2026-02-16,TLT,73.59,73.88,72.02,72.31,8994777
2026-02-16,GLD,417.03,418.7,413.86,415.52,9945948
2026-02-16,DBC,208.05,209.96,207.22,209.12,4337180
2026-02-17,SPY,389.38,396.02,387.83,394.44,3114685
2026-02-17,QQQ,342.95,344.32,334.24,335.58,12706925
2026-02-17,IWM,403.04,406.65,401.43,405.03,1655933
2026-02-17,EFA,236.49,240.08,235.54,239.13,2834718
2026-02-17,EEM,508.51,511.87,506.48,509.83,2473831
2026-02-17,TLT,72.31,73.67,72.02,73.38,15751906
2026-02-17,GLD,415.52,419.67,413.86,418.0,8479265
2026-02-17,DBC,209.12,210.56,208.29,209.72,2475682
2026-02-18,SPY,394.44,398.43,392.86,396.84,6822740
2026-02-18,QQQ,335.58,341.23,334.24,339.87,11562717
2026-02-18,IWM,405.03,413.96,403.41,412.31,16282142
2026-02-18,EFA,239.13,240.18,238.17,239.22,11189694
2026-02-18,EEM,509.83,511.87,504.2,506.22,17627961
2026-02-18,TLT,73.38,74.09,73.08,73.79,3265794
2026-02-18,GLD,418.0,419.71,416.33,418.04,8428895
2026-02-18,DBC,209.72,212.7,208.88,211.85,14874588
2026-02-19,SPY,396.84,398.43,392.88,394.45,17253417
2026-02-19,QQQ,339.87,348.7,338.51,347.31,1752508
2026-02-19,IWM,412.31,414.93,410.66,413.28,6820606
2026-02-19,EFA,239.22,240.18,236.7,237.66,6701713
2026-02-19,EEM,506.22,508.25,502.11,504.12,10754294
2026-02-19,TLT,73.79,74.64,73.5,74.35,14288457
2026-02-19,GLD,418.04,419.71,414.53,416.19,18909694
2026-02-19,DBC,211.85,212.7,210.71,211.55,13938501
2026-02-20,SPY,394.45,396.03,390.5,392.07,5136898
2026-02-20,QQQ,347.31,353.66,345.92,352.25,15169265
2026-02-20,IWM,413.28,416.72,411.63,415.06,9218689
2026-02-20,EFA,237.66,238.61,234.94,235.88,13997765
2026-02-20,EEM,504.12,508.08,502.11,506.05,8958262
2026-02-20,TLT,74.35,75.49,74.05,75.19,15615520
2026-02-20,GLD,416.19,423.18,414.53,421.49,12456191
2026-02-20,DBC,211.55,213.16,210.71,212.31,6230914
2026-02-23,SPY,392.07,393.77,390.5,392.2,7586609
2026-02-23,QQQ,352.25,355.74,350.84,354.33,10048545
2026-02-23,IWM,415.06,416.72,407.72,409.36,19621896
2026-02-23,EFA,235.88,236.82,233.87,234.81,15874971
2026-02-23,EEM,506.05,508.08,494.35,496.33,9059251
2026-02-23,TLT,75.19,75.91,74.89,75.61,6342603
2026-02-23,GLD,421.49,423.18,417.9,419.58,14594648
2026-02-23,DBC,212.31,214.32,211.46,213.47,13646450
2026-02-24,SPY,392.2,393.77,387.75,389.31,10974176
2026-02-24,QQQ,354.33,355.74,349.0,350.4,16970362
2026-02-24,IWM,409.36,410.99,405.48,407.11,16189828
2026-02-24,EFA,234.81,235.75,233.76,234.7,5393780
2026-02-24,EEM,496.33,517.56,494.35,515.5,15775585
2026-02-24,TLT,75.61,75.91,73.96,74.25,13347888
2026-02-24,GLD,419.58,421.26,414.06,415.72,18119266
2026-02-24,DBC,213.47,214.32,212.25,213.1,8131724
2026-02-25,SPY,389.31,394.74,387.75,393.17,18214364
2026-02-25,QQQ,350.4,356.55,349.0,355.13,4069206
2026-02-25,IWM,407.11,408.74,403.09,404.71,13912337
2026-02-25,EFA,234.7,235.64,233.26,234.2,1963576
2026-02-25,EEM,515.5,517.56,509.52,511.57,11428347
2026-02-25,TLT,74.25,74.55,72.81,73.1,1503328
2026-02-25,GLD,415.72,417.38,412.72,414.38,6940718
2026-02-25,DBC,213.1,214.61,212.25,213.75,8770022
2026-02-26,SPY,393.17,394.74,389.58,391.14,4656135
2026-02-26,QQQ,355.13,361.97,353.71,360.53,3284412
2026-02-26,IWM,404.71,406.33,400.34,401.95,17789481
2026-02-26,EFA,234.2,235.14,232.47,233.4,10964278
2026-02-26,EEM,511.57,517.14,509.52,515.08,3950781
2026-02-26,TLT,73.1,75.03,72.81,74.73,8597556
2026-02-26,GLD,414.38,416.03,410.95,412.6,14387304
2026-02-26,DBC,213.75,218.49,212.9,217.61,10474565
2026-02-27,SPY,391.14,392.71,385.79,387.34,16584840
2026-02-27,QQQ,360.53,368.27,359.09,366.8,5434817
2026-02-27,IWM,401.95,405.8,400.34,404.19,13300445
2026-02-27,EFA,233.4,234.33,231.91,232.84,12792002
2026-02-27,EEM,515.08,518.44,513.02,516.38,16521666
2026-02-27,TLT,74.73,75.03,74.29,74.59,9335625
2026-02-27,GLD,412.6,417.91,410.95,416.25,4278197
2026-02-27,DBC,217.61,218.57,216.74,217.7,7095394
2026-03-02,SPY,387.34,388.89,385.18,386.73,8354858
2026-03-02,QQQ,366.8,371.47,365.33,369.99,2357339
2026-03-02,IWM,404.19,405.8,398.95,400.55,15451994
2026-03-02,EFA,232.84,235.29,231.91,234.35,7646719
2026-03-02,EEM,516.38,518.83,514.31,516.76,2316470
2026-03-02,TLT,74.59,74.89,73.68,73.97,19533600
2026-03-02,GLD,416.25,417.91,412.47,414.13,7028778
2026-03-02,DBC,217.7,221.51,216.83,220.63,19943149
2026-03-03,SPY,386.73,390.56,385.18,389.0,18474456
2026-03-03,QQQ,369.99,371.47,363.83,365.29,9546618
2026-03-03,IWM,400.55,407.02,398.95,405.39,12711809
2026-03-03,EFA,234.35,235.29,231.99,232.92,1032606
2026-03-03,EEM,516.76,526.79,514.7,524.69,10607812
2026-03-03,TLT,73.97,75.49,73.68,75.18,2441490
2026-03-03,GLD,414.13,419.18,412.47,417.51,2588694
2026-03-03,DBC,220.63,221.51,217.83,218.71,9202618
2026-03-04,SPY,389.0,390.56,387.12,388.68,11688811
2026-03-04,QQQ,365.29,366.75,362.73,364.19,8051100
2026-03-04,IWM,405.39,407.82,403.77,406.2,3890272
2026-03-04,EFA,232.92,233.85,230.09,231.02,15000127
2026-03-04,EEM,524.69,526.79,520.81,522.9,8408840
2026-03-04,TLT,75.18,75.49,73.88,74.17,10434355
2026-03-04,GLD,417.51,419.18,412.32,413.97,15226264
2026-03-04,DBC,218.71,219.58,217.58,218.46,15849753
2026-03-05,SPY,388.68,394.8,387.12,393.23,16192790
2026-03-05,QQQ,364.19,365.65,359.98,361.42,18067740
2026-03-05,IWM,406.2,413.21,404.57,411.56,15373054
2026-03-05,EFA,231.02,232.92,230.09,232.0,18175878
2026-03-05,EEM,522.9,531.19,520.81,529.07,17425232
2026-03-05,TLT,74.17,74.47,72.36,72.66,7351722
2026-03-05,GLD,413.97,421.14,412.32,419.46,19761182
2026-03-05,DBC,218.46,220.33,217.58,219.45,9764335
2026-03-06,SPY,393.23,395.75,391.66,394.17,8918957
2026-03-06,QQQ,361.42,365.03,359.98,363.58,19251315
2026-03-06,IWM,411.56,413.21,409.6,411.24,6638857
2026-03-06,EFA,232.0,238.14,231.07,237.19,13006641
2026-03-06,EEM,529.07,531.19,525.68,527.79,11420422
2026-03-06,TLT,72.66,73.35,72.36,73.05,5603346
2026-03-06,GLD,419.46,424.91,417.78,423.21,17199343
2026-03-06,DBC,219.45,222.99,218.58,222.11,8981681
2026-03-09,SPY,394.17,395.75,392.54,394.12,15932763
2026-03-09,QQQ,363.58,365.03,361.63,363.08,5466166
2026-03-09,IWM,411.24,416.19,409.6,414.53,11045266
2026-03-09,EFA,237.19,238.14,235.42,236.37,5476129
2026-03-09,EEM,527.79,532.65,525.68,530.53,19900155
2026-03-09,TLT,73.05,73.35,72.39,72.68,9078934
2026-03-09,GLD,423.21,424.91,417.91,419.59,19396558
2026-03-09,DBC,222.11,226.58,221.22,225.68,15248393
2026-03-10,SPY,394.12,395.87,392.54,394.3,6193927
2026-03-10,QQQ,363.08,364.54,359.06,360.51,16474593
2026-03-10,IWM,414.53,418.4,412.87,416.74,7923131
2026-03-10,EFA,236.37,237.31,233.59,234.52,4841252
2026-03-10,EEM,530.53,532.65,528.3,530.42,17327877
2026-03-10,TLT,72.68,72.97,72.24,72.53,7926734
2026-03-10,GLD,419.59,428.97,417.91,427.26,11197313
2026-03-10,DBC,225.68,227.95,224.78,227.04,7614018
2026-03-11,SPY,394.3,398.1,392.72,396.51,4791259
2026-03-11,QQQ,360.51,364.18,359.06,362.73,6412987
2026-03-11,IWM,416.74,418.4,413.54,415.2,13179448
2026-03-11,EFA,234.52,237.47,233.59,236.52,10714200
2026-03-11,EEM,530.42,533.94,528.3,531.81,1362862
2026-03-11,TLT,72.53,73.2,72.24,72.9,16720642
2026-03-11,GLD,427.26,435.3,425.55,433.57,3817625
2026-03-11,DBC,227.04,227.95,226.05,226.95,12130846
2026-03-12,SPY,396.51,402.39,394.92,400.79,4650805
2026-03-12,QQQ,362.73,364.18,360.56,362.01,17403967
2026-03-12,IWM,415.2,421.12,413.54,419.45,19222466
2026-03-12,EFA,236.52,237.47,234.87,235.81,11798253
2026-03-12,EEM,531.81,548.01,529.69,545.83,10595665
2026-03-12,TLT,72.9,73.34,72.61,73.04,9435988
2026-03-12,GLD,433.57,435.3,430.8,432.53,1928401
2026-03-12,DBC,226.95,227.86,225.41,226.31,1848693
2026-03-13,SPY,400.79,403.41,399.18,401.81,10942693
2026-03-13,QQQ,362.01,363.46,352.77,354.19,13344265
2026-03-13,IWM,419.45,423.42,417.77,421.73,6652551
2026-03-13,EFA,235.81,239.41,234.87,238.46,4428493
2026-03-13,EEM,545.83,550.81,543.64,548.61,11961342
2026-03-13,TLT,73.04,73.34,70.83,71.12,13729731
2026-03-13,GLD,432.53,437.06,430.8,435.31,11742639
2026-03-13,DBC,226.31,231.15,225.41,230.23,8725099
2026-03-16,SPY,401.81,403.41,397.41,399.0,13390847
2026-03-16,QQQ,354.19,359.36,352.77,357.93,9507724
2026-03-16,IWM,421.73,423.76,420.05,422.07,14529896
2026-03-16,EFA,238.46,239.95,237.5,238.99,2696075
2026-03-16,EEM,548.61,558.0,546.42,555.78,17761448
2026-03-16,TLT,71.12,71.4,70.44,70.72,6284234
2026-03-16,GLD,435.31,442.29,433.57,440.53,3692164
2026-03-16,DBC,230.23,231.16,229.31,230.24,5760960
2026-03-17,SPY,399.0,400.6,396.71,398.3,15870934
2026-03-17,QQQ,357.93,359.36,354.19,355.61,14468266
2026-03-17,IWM,422.07,424.91,420.39,423.22,15747261
2026-03-17,EFA,238.99,240.2,238.04,239.24,17086041
2026-03-17,EEM,555.78,561.97,553.56,559.74,1094030
2026-03-17,TLT,70.72,72.58,70.44,72.29,2074455
2026-03-17,GLD,440.53,446.4,438.77,444.62,18156051
2026-03-17,DBC,230.24,231.16,225.73,226.64,15275542
2026-03-18,SPY,398.3,400.74,396.71,399.14,2855501
2026-03-18,QQQ,355.61,358.22,354.19,356.79,18267847
2026-03-18,IWM,423.22,424.91,419.95,421.63,3104457
2026-03-18,EFA,239.24,240.2,234.02,234.96,15720108
2026-03-18,EEM,559.74,578.45,557.5,576.15,6915039
2026-03-18,TLT,72.29,72.74,72.01,72.45,6518521
2026-03-18,GLD,444.62,446.4,442.44,444.22,19903674
2026-03-18,DBC,226.64,227.78,225.73,226.87,12680381
2026-03-19,SPY,399.14,400.74,394.22,395.81,19210716
2026-03-19,QQQ,356.79,358.22,353.43,354.85,11861390
